Model:	LI-7810
SN:	TG10-01640
Software Version:	2.3.8
Timestamp:	2023-09-26 08:00:00
Timezone:	Europe/Copenhagen
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1695709404	53602933	7889	112	""	2023-09-26	08:23:24	10790.1	2382.8943	1527.4823	40.6416	52.5715	25.3982	39.5367	0.0853812	11.6157	52.985	-1037.25	-0.174957	15.6335	160
DATA	1695709405	53267955	7893	112	""	2023-09-26	08:23:25	10757.228	2393.6692	1523.0895	40.6412	52.5851	25.3864	39.5367	0.0856756	11.6156	52.9979	-989	-0.174957	15.6327	164
DATA	1695709406	53267955	7897	112	""	2023-09-26	08:23:26	10724.226	2404.4192	1518.9203	40.6408	52.5989	25.3761	39.5367	0.0859457	11.6163	53.0118	-974	-0.174957	15.6319	128
DATA	1695709407	53267955	7901	112	""	2023-09-26	08:23:27	10690.555	2414.9409	1514.5642	40.6412	52.6121	25.3667	39.5367	0.086243	11.6157	53.0249	-904.75	-0.174957	15.6315	196
DATA	1695709408	53267955	7905	112	""	2023-09-26	08:23:28	10657.288	2426.354	1510.1344	40.6412	52.6261	25.3572	39.5367	0.0865254	11.6157	53.0379	-926.5	-0.174957	15.6315	152
DATA	1695709409	53267955	7909	112	""	2023-09-26	08:23:29	10626.611	2436.4141	1506.026	40.6416	52.6398	25.3474	39.5367	0.0867913	11.6161	53.052	-1055.5	-0.174957	15.6311	137
DATA	1695709410	53267955	7913	112	""	2023-09-26	08:23:30	10592.903	2448.2451	1501.5432	40.6412	52.6526	25.3355	39.5365	0.0870853	11.6159	53.065	-1022	-0.174957	15.6307	 69
DATA	1695709411	53267955	7917	112	""	2023-09-26	08:23:31	10561.06	2458.4551	1497.5115	40.6408	52.6659	25.3244	39.5363	0.0873598	11.6158	53.0787	-1091	-0.174957	15.6307	113
DATA	1695709412	52957057	7921	112	""	2023-09-26	08:23:32	10527.343	2470.1499	1492.7921	40.6412	52.6799	25.3129	39.5363	0.0876425	11.6158	53.0915	-948	-0.174957	15.6299	125
DATA	1695709413	52957057	7925	112	""	2023-09-26	08:23:33	10493.889	2480.9375	1488.5338	40.6425	52.6941	25.3039	39.5367	0.087911	11.6162	53.1048	-1032.5	-0.174957	15.6295	219
DATA	1695709414	52957057	7929	112	""	2023-09-26	08:23:34	10460.836	2491.7251	1484.2178	40.6416	52.7076	25.2928	39.5367	0.0881858	11.6167	53.1185	-1074.75	-0.174957	15.6292	 74
DATA	1695709415	52957057	7933	112	""	2023-09-26	08:23:35	10427.966	2501.4165	1480.0044	40.6408	52.7214	25.283	39.5367	0.088439	11.6165	53.1317	-980.5	-0.174957	15.6292	 95
DATA	1695709416	52957057	7937	112	""	2023-09-26	08:23:36	10394.354	2513.2073	1475.7145	40.6416	52.7349	25.2719	39.5367	0.0887162	11.6167	53.1453	-1043.25	-0.174957	15.6284	 54
DATA	1695709417	52957057	7941	112	""	2023-09-26	08:23:37	10362.056	2523.3938	1471.4725	40.6408	52.7483	25.2613	39.5367	0.0889695	11.6166	53.1586	-973.25	-0.174957	15.6292	 28
DATA	1695709418	52957057	7945	112	""	2023-09-26	08:23:38	10327.426	2534.573	1467.0054	40.6404	52.7622	25.2502	39.5367	0.089248	11.6167	53.172	-1066.25	-0.174957	15.6284	146
DATA	1695709419	52957057	7949	112	""	2023-09-26	08:23:39	10296.422	2545.4302	1462.7612	40.6408	52.7749	25.2383	39.5365	0.0895029	11.6169	53.1844	-1051.75	-0.174957	15.6292	 67
DATA	1695709420	52629947	7953	112	""	2023-09-26	08:23:40	10262.876	2557.5481	1458.2231	40.6408	52.7882	25.2272	39.5363	0.0897876	11.6168	53.198	-934	-0.174957	15.6284	 86
DATA	1695709421	52629947	7957	112	""	2023-09-26	08:23:41	10230.462	2568.6543	1454.1395	40.6416	52.8015	25.219	39.5367	0.0900428	11.6169	53.2108	-969.75	-0.174957	15.6272	208
DATA	1695709422	52629947	7961	112	""	2023-09-26	08:23:42	10198.445	2579.3042	1449.6694	40.6416	52.8155	25.21	39.5367	0.090302	11.617	53.2241	-1024.75	-0.174957	15.6276	 91
DATA	1695709423	52629947	7965	112	""	2023-09-26	08:23:43	10166.545	2589.6914	1445.6584	40.6416	52.8288	25.1985	39.5367	0.0905588	11.6171	53.2373	-1034.75	-0.174957	15.6272	 87
DATA	1695709424	52629947	7969	112	""	2023-09-26	08:23:44	10134.675	2601.0195	1441.3312	40.642	52.8425	25.1858	39.5367	0.0908186	11.6176	53.2515	-1070.25	-0.174957	15.6268	249
DATA	1695709425	52629947	7973	112	""	2023-09-26	08:23:45	10103.257	2612.3054	1436.8798	40.6412	52.8561	25.1759	39.5367	0.0910733	11.6172	53.2652	-1012.25	-0.174957	15.6264	 39
DATA	1695709426	52629947	7977	112	""	2023-09-26	08:23:46	10070.394	2623.5737	1432.4467	40.6408	52.8702	25.1657	39.5367	0.0913404	11.6174	53.2788	-925.75	-0.174957	15.626	229
DATA	1695709427	52303075	7981	112	""	2023-09-26	08:23:47	10039.659	2634.8271	1428.1761	40.6408	52.8839	25.1567	39.5365	0.0915908	11.6177	53.2916	-1072.5	-0.174957	15.626	216
DATA	1695709428	52303075	7985	112	""	2023-09-26	08:23:48	10008.129	2646.2483	1423.9689	40.6408	52.8966	25.1452	39.5363	0.0918506	11.6175	53.3041	-1054	-0.174957	15.6256	155
DATA	1695709429	52303075	7989	112	""	2023-09-26	08:23:49	9976.832	2657.3303	1419.6394	40.6408	52.9105	25.1329	39.5365	0.0921119	11.6174	53.3175	-997.25	-0.174957	15.6248	234
DATA	1695709430	52303075	7993	112	""	2023-09-26	08:23:50	9947.2812	2668.9795	1415.3971	40.6416	52.9238	25.121	39.5367	0.0923599	11.6178	53.331	-1049.25	-0.174957	15.6248	223
DATA	1695709431	52303075	7997	112	""	2023-09-26	08:23:51	9915.6426	2679.2097	1411.2996	40.6412	52.9375	25.1095	39.5367	0.0926046	11.6178	53.3446	-945.5	-0.174957	15.6244	228
DATA	1695709432	52303075	8001	112	""	2023-09-26	08:23:52	9882.8096	2690.7451	1406.9897	40.64	52.951	25.1005	39.5367	0.0928512	11.6177	53.3575	-1081.75	-0.174957	15.6244	150
DATA	1695709433	52303075	8005	112	""	2023-09-26	08:23:53	9850	2702.3401	1402.6758	40.6416	52.9649	25.0886	39.5367	0.0931028	11.6176	53.3709	-995	-0.174957	15.6244	105
DATA	1695709434	52303075	8009	112	""	2023-09-26	08:23:54	9819.2832	2713.136	1398.3466	40.6416	52.9782	25.0796	39.5367	0.0933549	11.6182	53.3843	-986.5	-0.174957	15.6237	181
DATA	1695709435	51994085	8013	112	""	2023-09-26	08:23:55	9786.0889	2725.0952	1394.111	40.6404	52.9917	25.0701	39.5367	0.0935899	11.6181	53.3979	-1045.25	-0.174957	15.6233	 23
DATA	1695709436	51994085	8017	112	""	2023-09-26	08:23:56	9755.3262	2736.4451	1389.8597	40.6412	53.0045	25.0586	39.5363	0.093845	11.6179	53.41	-1031.5	-0.174957	15.6244	110
DATA	1695709437	51994085	8021	112	""	2023-09-26	08:23:57	9726.9248	2748.6362	1385.7611	40.6412	53.0176	25.048	39.5363	0.0940938	11.6184	53.4232	-990.5	-0.174957	15.6237	170
DATA	1695709438	51994085	8025	112	""	2023-09-26	08:23:58	9694.291	2760.0535	1381.5057	40.6404	53.0315	25.039	39.5363	0.0943404	11.618	53.4364	-1002.5	-0.174957	15.6233	 79
DATA	1695709439	51994085	8029	112	""	2023-09-26	08:23:59	9663.3027	2771.5667	1377.3241	40.6412	53.045	25.0287	39.5367	0.0945881	11.6186	53.4502	-1031	-0.174957	15.6229	115
DATA	1695709440	51994085	8033	112	""	2023-09-26	08:24:00	9634.5137	2783.4377	1373.1357	40.64	53.0588	25.016	39.5367	0.0948257	11.6185	53.4644	-1000	-0.174957	15.6225	250
DATA	1695709441	51994085	8037	112	""	2023-09-26	08:24:01	9602.0391	2794.9153	1368.7563	40.6416	53.073	25.007	39.5367	0.0950755	11.6184	53.4773	-985.5	-0.174957	15.6221	110
DATA	1695709442	51664113	8041	112	""	2023-09-26	08:24:02	9572.2871	2806.3687	1364.7032	40.6412	53.0864	24.9959	39.5367	0.0953116	11.6187	53.4907	-1001.25	-0.174957	15.6221	 33
DATA	1695709443	51664113	8045	112	""	2023-09-26	08:24:03	9544.375	2817.4858	1360.5258	40.6412	53.1003	24.9856	39.5367	0.0955388	11.6186	53.5038	-993.25	-0.174957	15.6217	216
DATA	1695709444	51664113	8049	112	""	2023-09-26	08:24:04	9516.6016	2829.6975	1356.1498	40.6412	53.1131	24.9742	39.5365	0.0957751	11.6182	53.5166	-990.75	-0.174957	15.6213	  9
DATA	1695709445	51664113	8053	112	""	2023-09-26	08:24:05	9488.9551	2840.8628	1352.0756	40.6416	53.1263	24.9651	39.5363	0.0960136	11.6185	53.5295	-979.25	-0.174957	15.6209	 14
DATA	1695709446	51664113	8057	112	""	2023-09-26	08:24:06	9459.9766	2852.0229	1348.017	40.6412	53.1396	24.9541	39.5365	0.0962344	11.619	53.5429	-1030.25	-0.174957	15.6201	193
DATA	1695709447	51664113	8061	112	""	2023-09-26	08:24:07	9430.0361	2863.2234	1343.9304	40.6412	53.1532	24.9446	39.5365	0.0964569	11.6183	53.5564	-1058.75	-0.174957	15.6201	 28
DATA	1695709448	51664113	8065	112	""	2023-09-26	08:24:08	9402.207	2875.3303	1339.7495	40.6408	53.1667	24.9336	39.5367	0.0966854	11.6188	53.5695	-983.25	-0.174957	15.6197	245
DATA	1695709449	51664113	8069	112	""	2023-09-26	08:24:09	9373.9209	2886.835	1335.5482	40.6412	53.1803	24.9241	39.5367	0.0969055	11.6188	53.5829	-1056.75	-0.174957	15.6197	 34
DATA	1695709450	51335096	8073	112	""	2023-09-26	08:24:10	9346.4297	2898.3169	1331.4871	40.6416	53.1938	24.9106	39.5367	0.0971373	11.6192	53.5958	-1045	-0.174957	15.6193	174
DATA	1695709451	51335096	8077	112	""	2023-09-26	08:24:11	9318.5059	2910.1855	1327.5811	40.6408	53.2076	24.8983	39.5367	0.0973654	11.6187	53.6094	-998	-0.174957	15.6178	139
DATA	1695709452	51335096	8081	112	""	2023-09-26	08:24:12	9290.4775	2922.6091	1323.3785	40.6408	53.2209	24.888	39.5367	0.0975989	11.6184	53.6223	-980.25	-0.174957	15.6186	232
DATA	1695709453	51335096	8085	112	""	2023-09-26	08:24:13	9264.0371	2934.9961	1319.125	40.6412	53.2332	24.879	39.5363	0.0978358	11.6187	53.635	-815	-0.174957	15.6193	220
DATA	1695709454	51335096	8089	112	""	2023-09-26	08:24:14	9234.917	2947.5603	1315.2238	40.6412	53.2471	24.8688	39.5363	0.0980672	11.619	53.6492	-1007.75	-0.174957	15.619	165
DATA	1695709455	51335096	8093	112	""	2023-09-26	08:24:15	9207.5479	2957.636	1311.2673	40.6416	53.2613	24.8581	39.5367	0.0982623	11.6189	53.6627	-1028	-0.174957	15.6186	125
DATA	1695709456	51335096	8097	112	""	2023-09-26	08:24:16	9178.7168	2970.4426	1306.8108	40.6404	53.275	24.8474	39.5367	0.0984866	11.6189	53.6758	-1014.5	-0.174957	15.6174	241
DATA	1695709457	51012992	8101	112	""	2023-09-26	08:24:17	9151.9082	2982.3286	1303.0363	40.6412	53.2884	24.8372	39.5367	0.0987032	11.619	53.6891	-988.25	-0.174957	15.6174	215
DATA	1695709458	51012992	8105	112	""	2023-09-26	08:24:18	9122.7061	2994.4312	1299.0413	40.6416	53.3018	24.8253	39.5367	0.0989274	11.6194	53.7024	-967.25	-0.174957	15.6174	  2
DATA	1695709459	51012992	8109	112	""	2023-09-26	08:24:19	9095.4658	3006.3564	1294.7856	40.6412	53.3156	24.8158	39.5367	0.0991471	11.619	53.7155	-968.75	-0.174957	15.617	190
DATA	1695709460	51012992	8113	112	""	2023-09-26	08:24:20	9069.166	3017.8965	1290.7594	40.6408	53.3288	24.8027	39.5367	0.0993571	11.6191	53.729	-904.25	-0.174957	15.6166	167
DATA	1695709461	51012992	8117	112	""	2023-09-26	08:24:21	9039.2451	3029.9946	1286.5377	40.6416	53.3422	24.7933	39.5365	0.0995802	11.619	53.7415	-1015	-0.174957	15.6162	100
DATA	1695709462	51012992	8121	112	""	2023-09-26	08:24:22	9010.4775	3042.4458	1282.6014	40.6408	53.3546	24.7839	39.5363	0.0997845	11.6195	53.7544	-999	-0.174957	15.6158	123
DATA	1695709463	51012992	8125	112	""	2023-09-26	08:24:23	8982.9355	3053.7371	1278.5698	40.6412	53.3688	24.7732	39.5363	0.0999862	11.6192	53.7673	-1027.5	-0.174957	15.615	235
DATA	1695709464	51012992	8129	112	""	2023-09-26	08:24:24	8954.3594	3066.0537	1274.3844	40.6404	53.3818	24.7629	39.5365	0.100192	11.6191	53.781	-915	-0.174957	15.615	210
DATA	1695709465	50698041	8133	112	""	2023-09-26	08:24:25	8926.292	3078.1787	1270.7808	40.6408	53.3956	24.7531	39.5367	0.100406	11.619	53.7939	-1073.25	-0.174957	15.615	112
DATA	1695709466	50698041	8137	112	""	2023-09-26	08:24:26	8898.5049	3090.5752	1266.757	40.6404	53.4088	24.7408	39.5367	0.100614	11.6192	53.8074	-1070.5	-0.174957	15.6142	156
DATA	1695709467	50698041	8141	112	""	2023-09-26	08:24:27	8870.1279	3102.9734	1262.8116	40.6416	53.4228	24.7277	39.5367	0.100827	11.6189	53.8206	-975.75	-0.174957	15.6139	221
DATA	1695709468	50698041	8145	112	""	2023-09-26	08:24:28	8842.166	3115.4304	1258.873	40.6412	53.4361	24.7178	39.5367	0.10103	11.619	53.8342	-1007.5	-0.174957	15.6139	237
DATA	1695709469	50698041	8149	112	""	2023-09-26	08:24:29	8814.917	3127.6624	1254.769	40.6412	53.4504	24.7076	39.5367	0.101232	11.6185	53.8479	-986.75	-0.174957	15.6142	127
DATA	1695709470	50698041	8153	112	""	2023-09-26	08:24:30	8786.2363	3139.3916	1250.7123	40.642	53.4631	24.6961	39.5363	0.101434	11.6188	53.8599	-992	-0.174957	15.6142	  1
DATA	1695709471	50698041	8157	112	""	2023-09-26	08:24:31	8758.2305	3151.1985	1246.9244	40.6404	53.4763	24.6862	39.5365	0.101625	11.6192	53.8734	-1029	-0.174957	15.6139	103
DATA	1695709472	50375938	8161	112	""	2023-09-26	08:24:32	8730.9111	3164.364	1242.708	40.6408	53.4899	24.676	39.5367	0.10183	11.6192	53.8866	-953.25	-0.174957	15.6131	  8
DATA	1695709473	50375938	8165	112	""	2023-09-26	08:24:33	8703.3545	3176.1836	1238.7345	40.6408	53.503	24.6653	39.5367	0.102022	11.6188	53.9001	-985.25	-0.174957	15.6127	150
DATA	1695709474	50375938	8169	112	""	2023-09-26	08:24:34	8675.5137	3188.8552	1234.709	40.6412	53.5172	24.6538	39.5367	0.102226	11.6192	53.913	-971.5	-0.174957	15.6127	 66
DATA	1695709475	50375938	8173	112	""	2023-09-26	08:24:35	8647.6299	3201.0493	1230.8594	40.6416	53.5303	24.6452	39.5367	0.102425	11.619	53.9266	-1023	-0.174957	15.6123	 46
DATA	1695709476	50375938	8177	112	""	2023-09-26	08:24:36	8622.4521	3213.5583	1227.1544	40.6404	53.5437	24.6325	39.5367	0.102609	11.6189	53.9397	-1022	-0.174957	15.6115	102
DATA	1695709477	50375938	8181	112	""	2023-09-26	08:24:37	8592.7578	3226.4053	1223.0577	40.6408	53.5575	24.6231	39.5367	0.102816	11.6188	53.9531	-1037.5	-0.174957	15.6115	213
DATA	1695709478	50375938	8185	112	""	2023-09-26	08:24:38	8567.04	3238.6233	1219.3086	40.6412	53.5696	24.6124	39.5363	0.103004	11.6187	53.9653	-1018.25	-0.174957	15.6111	145
DATA	1695709479	50375938	8189	112	""	2023-09-26	08:24:39	8538.3018	3251.2896	1215.5197	40.6412	53.5833	24.6005	39.5365	0.103201	11.6188	53.9784	-996.25	-0.174957	15.6103	225
DATA	1695709480	50054073	8193	112	""	2023-09-26	08:24:40	8511.1758	3264.3838	1211.5509	40.6412	53.5965	24.5903	39.5367	0.103389	11.6186	53.9912	-996.75	-0.174957	15.6103	209
DATA	1695709481	50054073	8197	112	""	2023-09-26	08:24:41	8484.3564	3275.8413	1207.8877	40.6412	53.6102	24.5792	39.5367	0.103568	11.619	54.0045	-1068	-0.174957	15.6095	 53
DATA	1695709482	50054073	8201	112	""	2023-09-26	08:24:42	8457.4297	3288.9004	1203.9617	40.6408	53.6235	24.5677	39.5367	0.103769	11.6189	54.0179	-998.25	-0.174957	15.6095	228
DATA	1695709483	50054073	8205	112	""	2023-09-26	08:24:43	8427.1592	3302.6421	1199.8634	40.6416	53.6375	24.5566	39.5367	0.103961	11.619	54.0316	-1026.75	-0.174957	15.6091	189
DATA	1695709484	50054073	8209	112	""	2023-09-26	08:24:44	8401.4863	3314.8174	1195.8738	40.6416	53.6515	24.546	39.5367	0.104138	11.6187	54.0454	-1007	-0.174957	15.6088	 48
DATA	1695709485	50054073	8213	112	""	2023-09-26	08:24:45	8374.8525	3327.1243	1192.0406	40.6404	53.6652	24.5341	39.5367	0.104327	11.619	54.0583	-1031.25	-0.174957	15.6091	162
DATA	1695709486	50054073	8217	112	""	2023-09-26	08:24:46	8348.0186	3340.5767	1188.1971	40.6408	53.6785	24.5226	39.5367	0.104515	11.6191	54.0721	-988.75	-0.174957	15.6088	225
DATA	1695709487	49732923	8221	112	""	2023-09-26	08:24:47	8319.7637	3353.2791	1184.4109	40.6408	53.6906	24.514	39.5363	0.1047	11.619	54.0834	-1019.75	-0.174957	15.6088	 61
DATA	1695709488	49732923	8225	112	""	2023-09-26	08:24:48	8293.6582	3366.2722	1180.6602	40.6412	53.7047	24.5041	39.5363	0.104874	11.6191	54.0969	-1070.75	-0.174957	15.6084	  3
DATA	1695709489	49732923	8229	112	""	2023-09-26	08:24:49	8266.4863	3379.5625	1176.6566	40.6416	53.7178	24.4922	39.5367	0.105054	11.6187	54.1099	-1068.5	-0.174957	15.608	199
DATA	1695709490	49732923	8233	112	""	2023-09-26	08:24:50	8239.835	3392.2734	1173.2415	40.6408	53.7312	24.482	39.5367	0.105233	11.6185	54.1235	-1031.25	-0.174957	15.6076	126
DATA	1695709491	49732923	8237	112	""	2023-09-26	08:24:51	8211.7061	3405.0618	1169.3782	40.6408	53.7447	24.4705	39.5367	0.105416	11.6187	54.1367	-1098	-0.174957	15.6068	110
DATA	1695709492	49732923	8241	112	""	2023-09-26	08:24:52	8184.8921	3418.4507	1165.6584	40.6412	53.7584	24.459	39.5367	0.105596	11.6186	54.1501	-1070.25	-0.174957	15.6064	210
DATA	1695709493	49732923	8245	112	""	2023-09-26	08:24:53	8157.3999	3431.7495	1161.7031	40.642	53.7715	24.4475	39.5367	0.10577	11.6186	54.1627	-984	-0.174957	15.606	186
DATA	1695709494	49732923	8249	112	""	2023-09-26	08:24:54	8129.2749	3444.3748	1157.9635	40.6412	53.7852	24.4385	39.5367	0.105935	11.6188	54.1761	-1060	-0.174957	15.606	 82
DATA	1695709495	49415111	8253	112	""	2023-09-26	08:24:55	8102.6294	3457.8511	1154.5344	40.6408	53.7974	24.4258	39.5365	0.106109	11.619	54.1883	-1054	-0.174957	15.6056	 50
DATA	1695709496	49415111	8257	112	""	2023-09-26	08:24:56	8092.0967	3462.3413	1153.2513	40.6351	53.811	26.4806	39.6735	0.10617	11.6189	54.2017	2764	0	15.6084	 47
DATA	1695709497	49415111	8261	112	""	2023-09-26	08:24:57	8092.0967	3462.3413	1153.2513	40.6379	53.8244	26.3572	39.7188	0.10617	11.6189	54.2151	2764	0	15.6072	108
DATA	1695709498	49415111	8265	112	""	2023-09-26	08:24:58	8092.0967	3462.3413	1153.2513	40.6404	53.8381	26.3576	39.7132	0.10617	11.6189	54.2281	2764	0	15.6072	102
DATA	1695709499	49415111	8269	112	""	2023-09-26	08:24:59	8092.0967	3462.3413	1153.2513	40.642	53.8525	26.3576	39.7115	0.10617	11.6189	54.2419	2764	0	15.6068	 67
DATA	1695709500	49415111	8273	112	""	2023-09-26	08:25:00	8092.0967	3462.3413	1153.2513	40.6425	53.8655	26.3572	39.7113	0.10617	11.6189	54.2549	2764	0	15.6064	 83
DATA	1695709501	49415111	8277	112	""	2023-09-26	08:25:01	8092.0967	3462.3413	1153.2513	40.6433	53.879	26.3572	39.7113	0.10617	11.6189	54.2687	2764	0	15.606	247
DATA	1695709502	49089908	8281	112	""	2023-09-26	08:25:02	8092.0967	3462.3413	1153.2513	40.6433	53.8921	26.3568	39.7113	0.10617	11.6189	54.281	2764	0	15.6197	 57
DATA	1695709503	49089908	8285	112	""	2023-09-26	08:25:03	8092.0967	3462.3413	1153.2513	40.6433	53.9056	26.3572	39.7113	0.10617	11.6189	54.2946	2764	0	15.6315	108
DATA	1695709504	49089908	8289	112	""	2023-09-26	08:25:04	8092.0967	3462.3413	1153.2513	40.6388	53.9182	26.4794	39.7113	0.10617	11.6189	54.3057	2764	0	15.6656	132
DATA	1695709505	49089908	8293	112	""	2023-09-26	08:25:05	8092.0967	3462.3413	1153.2513	40.6338	53.9317	26.9699	39.7113	0.10617	11.6189	54.3178	2764	0	15.6837	138
DATA	1695709506	49089908	8297	112	""	2023-09-26	08:25:06	8092.0967	3462.3413	1153.2513	40.64	53.9451	27.4621	39.7113	0.10617	11.6189	54.3275	2764	0	15.7096	 14
DATA	1695709507	49089908	8301	112	""	2023-09-26	08:25:07	8092.0967	3462.3413	1153.2513	40.6425	53.9582	27.9588	39.7113	0.10617	11.6189	54.3367	2764	0	15.7225	123
DATA	1695709508	49089908	8305	112	""	2023-09-26	08:25:08	8092.0967	3462.3413	1153.2513	40.6425	53.9717	28.4505	39.7113	0.10617	11.6189	54.3446	2764	0	15.7327	115
DATA	1695709509	49089908	8309	112	""	2023-09-26	08:25:09	8092.0967	3462.3413	1153.2513	40.6453	53.9849	28.9435	39.7113	0.10617	11.6189	54.3504	2764	0	15.7492	133
DATA	1695709510	48774003	8313	112	""	2023-09-26	08:25:10	8092.0967	3462.3413	1153.2513	40.6388	53.9984	29.3118	39.7113	0.10617	11.6189	54.3561	2764	0	15.7567	104
DATA	1695709511	48774003	8317	112	""	2023-09-26	08:25:11	8092.0967	3462.3413	1153.2513	40.6433	54.0114	29.8044	39.7113	0.10617	11.6189	54.3609	2764	0	15.7661	 79
DATA	1695709512	48774003	8321	112	""	2023-09-26	08:25:12	8092.0967	3462.3413	1153.2513	40.6416	54.024	30.2962	39.7113	0.10617	11.6189	54.3646	2764	0	15.7704	 23
DATA	1695709513	48774003	8325	112	""	2023-09-26	08:25:13	8092.0967	3462.3413	1153.2513	40.6404	54.0377	30.7908	39.7113	0.10617	11.6189	54.3682	2764	0	15.7743	 93
DATA	1695709514	48774003	8329	112	""	2023-09-26	08:25:14	8092.0967	3462.3413	1153.2513	40.6416	54.0509	31.2805	39.7113	0.10617	11.6189	54.3713	2764	0	15.7806	 86
DATA	1695709515	48774003	8333	112	""	2023-09-26	08:25:15	8092.0967	3462.3413	1153.2513	40.642	54.0637	31.6484	39.7113	0.10617	11.6189	54.3732	2764	0	15.7837	 44
DATA	1695709516	48774003	8337	112	""	2023-09-26	08:25:16	8092.0967	3462.3413	1153.2513	40.6425	54.0769	32.139	39.7113	0.10617	11.6189	54.3755	2764	0	15.7884	 60
DATA	1695709517	48451900	8341	112	""	2023-09-26	08:25:17	8092.0967	3462.3413	1153.2513	40.642	54.0897	32.6299	39.7113	0.10617	11.6189	54.3774	2764	0	15.7912	 58
DATA	1695709518	48451900	8345	112	""	2023-09-26	08:25:18	8092.0967	3462.3413	1153.2513	40.6363	54.103	32.9978	39.7113	0.10617	11.6189	54.3793	2764	0	15.7932	 60
DATA	1695709519	48451900	8349	112	""	2023-09-26	08:25:19	8092.0967	3462.3413	1153.2513	40.6334	54.1164	31.7497	39.7156	0.10617	11.6189	54.3807	2764	0	15.7959	125
DATA	1695709520	48451900	8353	112	""	2023-09-26	08:25:20	8092.0967	3462.3413	1153.2513	40.6416	54.1285	30.2954	39.7233	0.10617	11.6189	54.3822	2764	0	15.7971	 88
DATA	1695709521	48451900	8357	112	""	2023-09-26	08:25:21	8092.0967	3462.3413	1153.2513	40.6425	54.1413	30.2962	39.7138	0.10617	11.6189	54.3834	2764	0	15.7983	 96
DATA	1695709522	48451900	8361	112	""	2023-09-26	08:25:22	8092.0967	3462.3413	1153.2513	40.6425	54.1539	30.3204	39.7113	0.10617	11.6189	54.3843	11846.8	0	15.8006	223
DATA	1695709523	48451900	8365	112	""	2023-09-26	08:25:23	8092.0967	3462.3413	1153.2513	40.642	54.1673	30.4582	39.7113	0.10617	11.6189	54.3855	14466	0	15.8026	 89
DATA	1695709524	48451900	8369	368	""	2023-09-26	08:25:24	8092.0967	3462.3413	1153.2513	40.6416	54.1801	30.6034	39.7117	0.0530848	11.6189	54.3862	13611.2	0	15.8037	 92
DATA	1695709525	48115015	8373	307	""	2023-09-26	08:25:25	10508.626	2466.0317	1559.9545	40.6412	54.1933	30.7884	39.7117	0.0513128	11.6327	54.387	11931	0	15.8034	201
DATA	1695709526	48115015	8377	51	""	2023-09-26	08:25:26	13294.838	1296.3783	2007.0417	40.642	54.2061	31.0254	39.7117	0.0340495	11.6374	54.3876	9066.5	0	15.8026	201
DATA	1695709527	48115015	8381	51	""	2023-09-26	08:25:27	13086.063	1389.7635	1975.6761	40.6416	54.2193	31.2576	39.7117	0.0391138	11.6375	54.3884	5642.75	0	15.8034	 73
DATA	1695709528	48115015	8385	19	""	2023-09-26	08:25:28	14682.762	631.26544	2224.0872	40.642	54.2329	31.4216	39.7117	0.00735868	11.6377	54.3889	2739.25	0	15.8053	 74
DATA	1695709529	48115015	8389	18	""	2023-09-26	08:25:29	14703.593	597.18781	2226.1426	40.6416	54.245	31.5065	39.7113	0.00667614	11.6377	54.3891	1618.75	0	15.8057	 77
DATA	1695709530	48115015	8393	18	""	2023-09-26	08:25:30	14705.08	597.27167	2226.2983	40.6416	54.2576	31.5693	39.7113	0.00668107	11.6375	54.3899	1294.25	-0.0288945	15.8069	 25
DATA	1695709531	48115015	8397	51	""	2023-09-26	08:25:31	11877.55	1902.6095	1785.0437	40.642	54.2708	31.6144	39.5913	0.0586579	11.6297	54.3903	536.75	-0.115578	15.8057	 72
DATA	1695709532	47791004	8401	51	""	2023-09-26	08:25:32	10852.059	2357.5525	1614.4186	40.6416	54.2833	31.6271	39.5872	0.0752996	-1443.55	54.3907	666.25	-0.115578	15.8069	211
DATA	1695709533	47791004	8405	19	""	2023-09-26	08:25:33	14458.964	773.70709	2185.1499	40.6416	54.2961	31.6513	39.5949	0.0141649	11.6176	54.3914	1282	-0.115578	15.8077	 85
DATA	1695709534	47791004	8409	19	""	2023-09-26	08:25:34	14713.584	586.29187	2222.2397	40.6412	54.3086	31.6907	39.5957	0.00683682	11.617	54.3916	1477.75	-0.115578	15.8077	244
DATA	1695709535	47791004	8413	18	""	2023-09-26	08:25:35	14712.46	583.09143	2221.9165	40.642	54.3214	31.7432	39.5957	0.00683672	11.617	54.3922	1377.25	-0.115578	15.8077	 98
DATA	1695709536	47791004	8417	18	""	2023-09-26	08:25:36	14713.613	595.06506	2221.5156	40.6412	54.3339	31.7932	39.5386	0.00695963	11.624	54.3926	899.5	-0.185757	15.8088	136
DATA	1695709537	47791004	8421	19	""	2023-09-26	08:25:37	14764.79	598.49713	2217.7136	40.6408	54.346	31.817	39.5195	0.00746249	11.6251	54.393	757.5	-0.185757	15.8096	249
