SN:3K430000002098 BD:Feb 22 2019 VC:6c0e877 MD5:23c7c984f9ae360a656e7db26e850528
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,            Gnd,         Gnd_sd,         LTC0_v,      LTC0_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
26/04/2022 10:29:04.164, 26/04/2022 08:29:04.087, 2.00661e+0, 0.00000e+0, 4.01164e+2, 0.00000e+0, 8.96238e+3, 0.00000e+0, 2.02475e+0, 0.00000e+0, 4.04792e+2, 0.00000e+0, 4.99852e+2, 0.00000e+0, 1.74187e+1, 0.00000e+0, -4.40792e-1, 0.00000e+0, 2.87180e+0, 0.00000e+0, 8.51388e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85224e+0, 0.00000e+0, 8.02717e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:05.152, 26/04/2022 08:29:05.083, 2.00675e+0, 0.00000e+0, 4.03623e+2, 0.00000e+0, 8.96935e+3, 0.00000e+0, 2.02491e+0, 0.00000e+0, 4.07276e+2, 0.00000e+0, 5.00321e+2, 0.00000e+0, 1.74197e+1, 0.00000e+0, -4.38180e-1, 0.00000e+0, 2.87118e+0, 0.00000e+0, 8.52752e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85327e+0, 0.00000e+0, 8.03381e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:06.154, 26/04/2022 08:29:06.077, 2.00467e+0, 0.00000e+0, 3.98459e+2, 0.00000e+0, 8.78878e+3, 0.00000e+0, 2.02245e+0, 0.00000e+0, 4.01992e+2, 0.00000e+0, 5.00811e+2, 0.00000e+0, 1.74176e+1, 0.00000e+0, -4.37757e-1, 0.00000e+0, 2.87135e+0, 0.00000e+0, 8.53200e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85405e+0, 0.00000e+0, 8.03880e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:07.149, 26/04/2022 08:29:07.072, 2.00318e+0, 0.00000e+0, 3.99484e+2, 0.00000e+0, 8.78885e+3, 0.00000e+0, 2.02094e+0, 0.00000e+0, 4.03026e+2, 0.00000e+0, 5.01813e+2, 0.00000e+0, 1.74101e+1, 0.00000e+0, -4.37703e-1, 0.00000e+0, 2.87134e+0, 0.00000e+0, 8.52813e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85304e+0, 0.00000e+0, 8.03231e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:08.148, 26/04/2022 08:29:08.066, 2.00268e+0, 0.00000e+0, 4.03302e+2, 0.00000e+0, 8.76911e+3, 0.00000e+0, 2.02039e+0, 0.00000e+0, 4.06869e+2, 0.00000e+0, 5.01864e+2, 0.00000e+0, 1.74070e+1, 0.00000e+0, -4.38303e-1, 0.00000e+0, 2.87176e+0, 0.00000e+0, 8.53663e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85227e+0, 0.00000e+0, 8.02737e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:09.128, 26/04/2022 08:29:09.061, 2.00255e+0, 0.00000e+0, 4.01452e+2, 0.00000e+0, 8.75727e+3, 0.00000e+0, 2.02024e+0, 0.00000e+0, 4.04999e+2, 0.00000e+0, 5.01876e+2, 0.00000e+0, 1.74092e+1, 0.00000e+0, -4.36471e-1, 0.00000e+0, 2.87226e+0, 0.00000e+0, 8.53569e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85174e+0, 0.00000e+0, 8.02399e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:10.130, 26/04/2022 08:29:10.055, 2.00475e+0, 0.00000e+0, 4.03053e+2, 0.00000e+0, 8.71605e+3, 0.00000e+0, 2.02237e+0, 0.00000e+0, 4.06597e+2, 0.00000e+0, 5.00988e+2, 0.00000e+0, 1.74196e+1, 0.00000e+0, -4.40009e-1, 0.00000e+0, 2.87191e+0, 0.00000e+0, 8.52646e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85152e+0, 0.00000e+0, 8.02259e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:11.123, 26/04/2022 08:29:11.050, 2.00587e+0, 0.00000e+0, 4.03282e+2, 0.00000e+0, 8.77518e+3, 0.00000e+0, 2.02363e+0, 0.00000e+0, 4.06852e+2, 0.00000e+0, 5.00752e+2, 0.00000e+0, 1.74195e+1, 0.00000e+0, -4.38539e-1, 0.00000e+0, 2.87182e+0, 0.00000e+0, 8.52620e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85193e+0, 0.00000e+0, 8.02519e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:12.121, 26/04/2022 08:29:12.044, 2.00555e+0, 0.00000e+0, 4.02626e+2, 0.00000e+0, 8.83280e+3, 0.00000e+0, 2.02343e+0, 0.00000e+0, 4.06214e+2, 0.00000e+0, 5.00471e+2, 0.00000e+0, 1.74196e+1, 0.00000e+0, -4.34216e-1, 0.00000e+0, 2.87197e+0, 0.00000e+0, 8.52886e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85235e+0, 0.00000e+0, 8.02789e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:13.109, 26/04/2022 08:29:13.039, 2.00602e+0, 0.00000e+0, 3.98591e+2, 0.00000e+0, 8.58652e+3, 0.00000e+0, 2.02339e+0, 0.00000e+0, 4.02043e+2, 0.00000e+0, 4.99523e+2, 0.00000e+0, 1.74197e+1, 0.00000e+0, -4.43703e-1, 0.00000e+0, 2.87113e+0, 0.00000e+0, 8.52406e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84899e+0, 0.00000e+0, 8.00634e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:14.105, 26/04/2022 08:29:14.034, 2.00714e+0, 0.00000e+0, 4.00362e+2, 0.00000e+0, 8.66524e+3, 0.00000e+0, 2.02469e+0, 0.00000e+0, 4.03862e+2, 0.00000e+0, 4.99874e+2, 0.00000e+0, 1.74439e+1, 0.00000e+0, -4.41213e-1, 0.00000e+0, 2.87181e+0, 0.00000e+0, 8.52301e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84979e+0, 0.00000e+0, 8.01146e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:15.099, 26/04/2022 08:29:15.027, 2.00662e+0, 0.00000e+0, 4.01612e+2, 0.00000e+0, 8.83565e+3, 0.00000e+0, 2.02451e+0, 0.00000e+0, 4.05192e+2, 0.00000e+0, 5.00000e+2, 0.00000e+0, 1.74198e+1, 0.00000e+0, -4.37725e-1, 0.00000e+0, 2.87184e+0, 0.00000e+0, 8.52305e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85101e+0, 0.00000e+0, 8.01927e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:16.093, 26/04/2022 08:29:16.022, 2.00528e+0, 0.00000e+0, 3.99876e+2, 0.00000e+0, 8.58957e+3, 0.00000e+0, 2.02265e+0, 0.00000e+0, 4.03341e+2, 0.00000e+0, 5.00328e+2, 0.00000e+0, 1.74189e+1, 0.00000e+0, -4.40617e-1, 0.00000e+0, 2.87217e+0, 0.00000e+0, 8.51458e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85121e+0, 0.00000e+0, 8.02059e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:17.090, 26/04/2022 08:29:17.017, 2.00173e+0, 0.00000e+0, 4.02159e+2, 0.00000e+0, 8.67994e+3, 0.00000e+0, 2.01925e+0, 0.00000e+0, 4.05680e+2, 0.00000e+0, 5.01704e+2, 0.00000e+0, 1.74197e+1, 0.00000e+0, -4.38937e-1, 0.00000e+0, 2.87186e+0, 0.00000e+0, 8.52595e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85297e+0, 0.00000e+0, 8.03185e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:18.101, 26/04/2022 08:29:18.011, 2.00010e+0, 0.00000e+0, 4.01831e+2, 0.00000e+0, 8.60684e+3, 0.00000e+0, 2.01746e+0, 0.00000e+0, 4.05319e+2, 0.00000e+0, 5.01850e+2, 0.00000e+0, 1.74184e+1, 0.00000e+0, -4.33954e-1, 0.00000e+0, 2.87230e+0, 0.00000e+0, 8.53633e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85156e+0, 0.00000e+0, 8.02283e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:19.078, 26/04/2022 08:29:19.006, 2.00227e+0, 0.00000e+0, 4.00966e+2, 0.00000e+0, 8.70691e+3, 0.00000e+0, 2.01985e+0, 0.00000e+0, 4.04487e+2, 0.00000e+0, 5.01687e+2, 0.00000e+0, 1.74181e+1, 0.00000e+0, -4.42181e-1, 0.00000e+0, 2.87176e+0, 0.00000e+0, 8.52678e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84914e+0, 0.00000e+0, 8.00730e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:20.076, 26/04/2022 08:29:20.000, 2.00290e+0, 0.00000e+0, 3.99545e+2, 0.00000e+0, 8.57675e+3, 0.00000e+0, 2.02023e+0, 0.00000e+0, 4.03001e+2, 0.00000e+0, 5.00978e+2, 0.00000e+0, 1.74172e+1, 0.00000e+0, -4.41091e-1, 0.00000e+0, 2.87166e+0, 0.00000e+0, 8.52589e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85211e+0, 0.00000e+0, 8.02635e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:21.069, 26/04/2022 08:29:20.995, 2.00502e+0, 0.00000e+0, 4.01758e+2, 0.00000e+0, 8.81130e+3, 0.00000e+0, 2.02284e+0, 0.00000e+0, 4.05329e+2, 0.00000e+0, 5.01062e+2, 0.00000e+0, 1.74195e+1, 0.00000e+0, -4.34965e-1, 0.00000e+0, 2.87261e+0, 0.00000e+0, 8.53319e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85058e+0, 0.00000e+0, 8.01655e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:22.065, 26/04/2022 08:29:21.989, 2.00421e+0, 0.00000e+0, 4.07490e+2, 0.00000e+0, 8.70156e+3, 0.00000e+0, 2.02180e+0, 0.00000e+0, 4.11067e+2, 0.00000e+0, 5.00463e+2, 0.00000e+0, 1.74178e+1, 0.00000e+0, -4.42163e-1, 0.00000e+0, 2.87142e+0, 0.00000e+0, 8.53611e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84990e+0, 0.00000e+0, 8.01215e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:23.057, 26/04/2022 08:29:22.984, 2.00749e+0, 0.00000e+0, 4.07842e+2, 0.00000e+0, 8.77640e+3, 0.00000e+0, 2.02527e+0, 0.00000e+0, 4.11453e+2, 0.00000e+0, 4.99498e+2, 0.00000e+0, 1.74185e+1, 0.00000e+0, -4.33395e-1, 0.00000e+0, 2.87171e+0, 0.00000e+0, 8.51183e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84971e+0, 0.00000e+0, 8.01094e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:24.058, 26/04/2022 08:29:23.979, 2.00374e+0, 0.00000e+0, 4.03212e+2, 0.00000e+0, 8.46289e+3, 0.00000e+0, 2.02084e+0, 0.00000e+0, 4.06654e+2, 0.00000e+0, 4.99904e+2, 0.00000e+0, 1.74085e+1, 0.00000e+0, -4.33211e-1, 0.00000e+0, 2.87173e+0, 0.00000e+0, 8.51978e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84964e+0, 0.00000e+0, 8.01048e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:25.047, 26/04/2022 08:29:24.974, 2.00406e+0, 0.00000e+0, 4.02701e+2, 0.00000e+0, 8.56458e+3, 0.00000e+0, 2.02137e+0, 0.00000e+0, 4.06180e+2, 0.00000e+0, 5.00038e+2, 0.00000e+0, 1.74085e+1, 0.00000e+0, -4.44367e-1, 0.00000e+0, 2.87169e+0, 0.00000e+0, 8.51284e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85121e+0, 0.00000e+0, 8.02057e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:26.041, 26/04/2022 08:29:25.967, 2.00437e+0, 0.00000e+0, 4.07590e+2, 0.00000e+0, 8.46872e+3, 0.00000e+0, 2.02149e+0, 0.00000e+0, 4.11072e+2, 0.00000e+0, 5.00404e+2, 0.00000e+0, 1.74082e+1, 0.00000e+0, -4.43631e-1, 0.00000e+0, 2.87197e+0, 0.00000e+0, 8.51878e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84902e+0, 0.00000e+0, 8.00655e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:27.036, 26/04/2022 08:29:26.962, 2.00254e+0, 0.00000e+0, 4.07271e+2, 0.00000e+0, 8.43009e+3, 0.00000e+0, 2.01956e+0, 0.00000e+0, 4.10733e+2, 0.00000e+0, 5.00952e+2, 0.00000e+0, 1.74080e+1, 0.00000e+0, -4.41130e-1, 0.00000e+0, 2.87215e+0, 0.00000e+0, 8.52344e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85053e+0, 0.00000e+0, 8.01625e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:28.026, 26/04/2022 08:29:27.957, 1.99932e+0, 0.00000e+0, 4.08921e+2, 0.00000e+0, 8.46921e+3, 0.00000e+0, 2.01639e+0, 0.00000e+0, 4.12414e+2, 0.00000e+0, 5.02183e+2, 0.00000e+0, 1.74156e+1, 0.00000e+0, -4.40351e-1, 0.00000e+0, 2.87231e+0, 0.00000e+0, 8.52516e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85135e+0, 0.00000e+0, 8.02149e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:29.028, 26/04/2022 08:29:28.951, 2.00165e+0, 0.00000e+0, 4.05170e+2, 0.00000e+0, 8.53858e+3, 0.00000e+0, 2.01889e+0, 0.00000e+0, 4.08659e+2, 0.00000e+0, 5.01694e+2, 0.00000e+0, 1.74126e+1, 0.00000e+0, -4.37013e-1, 0.00000e+0, 2.87181e+0, 0.00000e+0, 8.52535e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84864e+0, 0.00000e+0, 8.00407e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:30.015, 26/04/2022 08:29:29.945, 2.00169e+0, 0.00000e+0, 4.06568e+2, 0.00000e+0, 8.52207e+3, 0.00000e+0, 2.01890e+0, 0.00000e+0, 4.10063e+2, 0.00000e+0, 5.01447e+2, 0.00000e+0, 1.74128e+1, 0.00000e+0, -4.36781e-1, 0.00000e+0, 2.87212e+0, 0.00000e+0, 8.52795e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85000e+0, 0.00000e+0, 8.01279e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:31.012, 26/04/2022 08:29:30.940, 2.00350e+0, 0.00000e+0, 4.03136e+2, 0.00000e+0, 8.53095e+3, 0.00000e+0, 2.02073e+0, 0.00000e+0, 4.06604e+2, 0.00000e+0, 5.00702e+2, 0.00000e+0, 1.74110e+1, 0.00000e+0, -4.35132e-1, 0.00000e+0, 2.87210e+0, 0.00000e+0, 8.52458e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85142e+0, 0.00000e+0, 8.02194e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:32.007, 26/04/2022 08:29:31.935, 2.00301e+0, 0.00000e+0, 4.01524e+2, 0.00000e+0, 8.43567e+3, 0.00000e+0, 2.02005e+0, 0.00000e+0, 4.04940e+2, 0.00000e+0, 5.00469e+2, 0.00000e+0, 1.74099e+1, 0.00000e+0, -4.37329e-1, 0.00000e+0, 2.87199e+0, 0.00000e+0, 8.52642e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84809e+0, 0.00000e+0, 8.00057e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:33.002, 26/04/2022 08:29:32.929, 2.00283e+0, 0.00000e+0, 4.04050e+2, 0.00000e+0, 8.36376e+3, 0.00000e+0, 2.01972e+0, 0.00000e+0, 4.07458e+2, 0.00000e+0, 5.00270e+2, 0.00000e+0, 1.74090e+1, 0.00000e+0, -4.42596e-1, 0.00000e+0, 2.87210e+0, 0.00000e+0, 8.52877e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.85102e+0, 0.00000e+0, 8.01939e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:33.995, 26/04/2022 08:29:33.924, 2.00544e+0, 0.00000e+0, 4.05616e+2, 0.00000e+0, 8.49039e+3, 0.00000e+0, 2.02262e+0, 0.00000e+0, 4.09089e+2, 0.00000e+0, 4.99352e+2, 0.00000e+0, 1.74087e+1, 0.00000e+0, -4.34687e-1, 0.00000e+0, 2.87134e+0, 0.00000e+0, 8.52534e-2, 0.00000e+0, -8.23745e-1, 0.00000e+0, 4.84733e+0, 0.00000e+0, 7.99568e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:34.993, 26/04/2022 08:29:34.918, 2.00417e+0, 0.00000e+0, 4.06791e+2, 0.00000e+0, 8.54113e+3, 0.00000e+0, 2.02143e+0, 0.00000e+0, 4.10296e+2, 0.00000e+0, 5.00047e+2, 0.00000e+0, 1.74069e+1, 0.00000e+0, -4.37826e-1, 0.00000e+0, 2.87169e+0, 0.00000e+0, 8.51857e-2, 0.00000e+0, -8.23733e-1, 0.00000e+0, 4.85022e+0, 0.00000e+0, 8.01425e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:35.989, 26/04/2022 08:29:35.913, 2.00275e+0, 0.00000e+0, 4.02534e+2, 0.00000e+0, 8.44786e+3, 0.00000e+0, 2.01981e+0, 0.00000e+0, 4.05964e+2, 0.00000e+0, 5.00449e+2, 0.00000e+0, 1.74059e+1, 0.00000e+0, -4.35259e-1, 0.00000e+0, 2.87171e+0, 0.00000e+0, 8.52485e-2, 0.00000e+0, -8.23733e-1, 0.00000e+0, 4.85138e+0, 0.00000e+0, 8.02169e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:36.984, 26/04/2022 08:29:36.907, 2.00299e+0, 0.00000e+0, 4.06623e+2, 0.00000e+0, 8.47126e+3, 0.00000e+0, 2.02010e+0, 0.00000e+0, 4.10097e+2, 0.00000e+0, 5.00976e+2, 0.00000e+0, 1.74055e+1, 0.00000e+0, -4.39819e-1, 0.00000e+0, 2.87157e+0, 0.00000e+0, 8.52964e-2, 0.00000e+0, -8.23733e-1, 0.00000e+0, 4.84973e+0, 0.00000e+0, 8.01111e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:37.972, 26/04/2022 08:29:37.902, 1.99986e+0, 0.00000e+0, 4.03950e+2, 0.00000e+0, 8.52349e+3, 0.00000e+0, 2.01705e+0, 0.00000e+0, 4.07423e+2, 0.00000e+0, 5.02207e+2, 0.00000e+0, 1.74058e+1, 0.00000e+0, -4.46957e-1, 0.00000e+0, 2.87171e+0, 0.00000e+0, 8.52566e-2, 0.00000e+0, -8.23733e-1, 0.00000e+0, 4.84999e+0, 0.00000e+0, 8.01274e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:38.970, 26/04/2022 08:29:38.897, 2.00273e+0, 0.00000e+0, 4.06399e+2, 0.00000e+0, 8.56608e+3, 0.00000e+0, 2.02003e+0, 0.00000e+0, 4.09911e+2, 0.00000e+0, 5.01654e+2, 0.00000e+0, 1.74052e+1, 0.00000e+0, -4.39501e-1, 0.00000e+0, 2.87255e+0, 0.00000e+0, 8.52658e-2, 0.00000e+0, -8.23742e-1, 0.00000e+0, 4.84704e+0, 0.00000e+0, 7.99385e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:39.962, 26/04/2022 08:29:39.891, 2.00200e+0, 0.00000e+0, 4.06916e+2, 0.00000e+0, 8.55815e+3, 0.00000e+0, 2.01928e+0, 0.00000e+0, 4.10428e+2, 0.00000e+0, 5.01405e+2, 0.00000e+0, 1.74054e+1, 0.00000e+0, -4.38414e-1, 0.00000e+0, 2.87267e+0, 0.00000e+0, 8.52798e-2, 0.00000e+0, -8.23742e-1, 0.00000e+0, 4.84987e+0, 0.00000e+0, 8.01197e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:40.959, 26/04/2022 08:29:40.885, 2.00214e+0, 0.00000e+0, 4.04580e+2, 0.00000e+0, 8.47173e+3, 0.00000e+0, 2.01925e+0, 0.00000e+0, 4.08037e+2, 0.00000e+0, 5.01225e+2, 0.00000e+0, 1.74056e+1, 0.00000e+0, -4.33725e-1, 0.00000e+0, 2.87182e+0, 0.00000e+0, 8.52092e-2, 0.00000e+0, -8.23742e-1, 0.00000e+0, 4.84813e+0, 0.00000e+0, 8.00086e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:41.954, 26/04/2022 08:29:41.880, 2.00374e+0, 0.00000e+0, 4.03996e+2, 0.00000e+0, 8.52734e+3, 0.00000e+0, 2.02097e+0, 0.00000e+0, 4.07470e+2, 0.00000e+0, 5.00572e+2, 0.00000e+0, 1.74095e+1, 0.00000e+0, -4.32268e-1, 0.00000e+0, 2.87117e+0, 0.00000e+0, 8.52844e-2, 0.00000e+0, -8.23742e-1, 0.00000e+0, 4.84909e+0, 0.00000e+0, 8.00701e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:42.951, 26/04/2022 08:29:42.874, 2.00608e+0, 0.00000e+0, 4.08964e+2, 0.00000e+0, 8.58308e+3, 0.00000e+0, 2.02345e+0, 0.00000e+0, 4.12504e+2, 0.00000e+0, 5.00223e+2, 0.00000e+0, 1.74055e+1, 0.00000e+0, -4.33671e-1, 0.00000e+0, 2.87170e+0, 0.00000e+0, 8.52438e-2, 0.00000e+0, -8.23752e-1, 0.00000e+0, 4.84961e+0, 0.00000e+0, 8.01029e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:43.945, 26/04/2022 08:29:43.869, 2.00690e+0, 0.00000e+0, 4.02869e+2, 0.00000e+0, 8.52473e+3, 0.00000e+0, 2.02416e+0, 0.00000e+0, 4.06333e+2, 0.00000e+0, 5.00102e+2, 0.00000e+0, 1.74057e+1, 0.00000e+0, -4.39739e-1, 0.00000e+0, 2.87225e+0, 0.00000e+0, 8.52395e-2, 0.00000e+0, -8.23752e-1, 0.00000e+0, 4.84936e+0, 0.00000e+0, 8.00869e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:44.939, 26/04/2022 08:29:44.864, 2.01007e+0, 0.00000e+0, 4.01549e+2, 0.00000e+0, 8.51681e+3, 0.00000e+0, 2.02733e+0, 0.00000e+0, 4.04998e+2, 0.00000e+0, 4.99426e+2, 0.00000e+0, 1.74064e+1, 0.00000e+0, -4.38178e-1, 0.00000e+0, 2.87143e+0, 0.00000e+0, 8.52274e-2, 0.00000e+0, -8.23743e-1, 0.00000e+0, 4.84602e+0, 0.00000e+0, 7.98730e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:45.932, 26/04/2022 08:29:45.858, 2.00997e+0, 0.00000e+0, 4.04973e+2, 0.00000e+0, 8.52460e+3, 0.00000e+0, 2.02726e+0, 0.00000e+0, 4.08455e+2, 0.00000e+0, 5.00485e+2, 0.00000e+0, 1.74072e+1, 0.00000e+0, -4.36095e-1, 0.00000e+0, 2.87126e+0, 0.00000e+0, 8.51969e-2, 0.00000e+0, -8.23743e-1, 0.00000e+0, 4.85013e+0, 0.00000e+0, 8.01369e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:46.923, 26/04/2022 08:29:46.852, 2.01062e+0, 0.00000e+0, 4.03015e+2, 0.00000e+0, 8.55230e+3, 0.00000e+0, 2.02797e+0, 0.00000e+0, 4.06491e+2, 0.00000e+0, 5.01061e+2, 0.00000e+0, 1.74073e+1, 0.00000e+0, -4.45185e-1, 0.00000e+0, 2.87169e+0, 0.00000e+0, 8.52360e-2, 0.00000e+0, -8.23743e-1, 0.00000e+0, 4.84988e+0, 0.00000e+0, 8.01204e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:47.915, 26/04/2022 08:29:47.847, 2.01002e+0, 0.00000e+0, 4.07206e+2, 0.00000e+0, 8.54207e+3, 0.00000e+0, 2.02734e+0, 0.00000e+0, 4.10714e+2, 0.00000e+0, 5.02215e+2, 0.00000e+0, 1.74079e+1, 0.00000e+0, -4.40993e-1, 0.00000e+0, 2.87165e+0, 0.00000e+0, 8.52679e-2, 0.00000e+0, -8.23743e-1, 0.00000e+0, 4.84779e+0, 0.00000e+0, 7.99865e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:48.917, 26/04/2022 08:29:48.842, 2.01178e+0, 0.00000e+0, 4.01660e+2, 0.00000e+0, 8.52101e+3, 0.00000e+0, 2.02907e+0, 0.00000e+0, 4.05112e+2, 0.00000e+0, 5.01641e+2, 0.00000e+0, 1.74084e+1, 0.00000e+0, -4.37893e-1, 0.00000e+0, 2.87230e+0, 0.00000e+0, 8.52671e-2, 0.00000e+0, -8.23753e-1, 0.00000e+0, 4.84761e+0, 0.00000e+0, 7.99747e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:49.910, 26/04/2022 08:29:49.836, 2.01327e+0, 0.00000e+0, 4.02735e+2, 0.00000e+0, 8.45004e+3, 0.00000e+0, 2.03043e+0, 0.00000e+0, 4.06167e+2, 0.00000e+0, 5.01422e+2, 0.00000e+0, 1.74087e+1, 0.00000e+0, -4.38954e-1, 0.00000e+0, 2.87181e+0, 0.00000e+0, 8.52661e-2, 0.00000e+0, -8.23753e-1, 0.00000e+0, 4.84870e+0, 0.00000e+0, 8.00447e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:50.904, 26/04/2022 08:29:50.830, 2.01442e+0, 0.00000e+0, 4.02601e+2, 0.00000e+0, 8.54578e+3, 0.00000e+0, 2.03179e+0, 0.00000e+0, 4.06071e+2, 0.00000e+0, 5.01181e+2, 0.00000e+0, 1.74095e+1, 0.00000e+0, -4.38899e-1, 0.00000e+0, 2.87216e+0, 0.00000e+0, 8.52738e-2, 0.00000e+0, -8.23753e-1, 0.00000e+0, 4.84738e+0, 0.00000e+0, 7.99603e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:29:51.896, 26/04/2022 08:29:51.826, 2.01766e+0, 0.00000e+0, 4.02540e+2, 0.00000e+0, 8.44077e+3, 0.00000e+0, 2.03484e+0, 0.00000e+0, 4.05966e+2, 0.00000e+0, 5.00535e+2, 0.00000e+0, 1.74068e+1, 0.00000e+0, -4.33813e-1, 0.00000e+0, 2.87212e+0, 0.00000e+0, 8.52716e-2, 0.00000e+0, -8.23753e-1, 0.00000e+0, 4.84785e+0, 0.00000e+0, 7.99904e+1, 0.00000e+0, 3, -1, Disabled
